150.5364532470703,22.829559326171875,36907.08203125,12831.4443359375,2239.335205078125,3698.42138671875,1866.877685546875,-1262.5093994140625,-265.7057189941406,-422.0979919433594,-1261.9320068359375,747.8737182617188,10.293731689453125,-1296.47705078125,260.1167297363281,479.39495849609375,724.6810302734375,-63.338043212890625,-418.9345703125,-905.3352661132812,64.64443969726562,330.1942138671875,-291.0201721191406,-463.215087890625,289.7527770996094,-129.1229705810547,-10.508743286132812,-354.9426574707031,-1086.523193359375,220.87881469726562,744.5921630859375,405.4288330078125
-2001.920654296875,-18.888336181640625,3071.9384765625,-3951.9189453125,-827.4796142578125,-1355.0244140625,2262.03759765625,1943.9110107421875,876.4713745117188,-428.4685974121094,-821.619384765625,30.439491271972656,-2028.3397216796875,-1325.9080810546875,250.41864013671875,331.115234375,-274.135498046875,-216.80331420898438,575.20166015625,225.6208038330078,-463.58441162109375,-888.0442504882812,634.9894409179688,304.16204833984375,191.85047912597656,-378.716552734375,184.72293090820312,-27.45827865600586,88.7891616821289,-170.75640869140625,210.22698974609375,386.94580078125
118.03160095214844,-0.45349106192588806,6491.47021484375,-1829.3701171875,18.105224609375,-7.4229278564453125,-544.3145751953125,226.97903442382812,-423.247314453125,487.75177001953125,-325.5089416503906,-372.2522277832031,-40.170257568359375,-8.101356506347656,-244.4129180908203,178.539794921875,-120.18834686279297,52.60794448852539,20.828941345214844,111.8536605834961,-36.914459228515625,210.79476928710938,-11.719532012939453,-47.09272384643555,-76.07085418701172,55.468292236328125,-171.75823974609375,-52.741485595703125,-138.87203979492188,-59.482566833496094,-52.28329086303711,-117.9974365234375
-6814.7294921875,13.005043029785156,695.5498046875,-5480.1044921875,1955.043212890625,3618.76416015625,1421.46337890625,4112.64501953125,-1659.768798828125,-2259.873046875,2281.404052734375,-682.96484375,420.223388671875,-889.8201904296875,284.07012939453125,213.65318298339844,1302.1715087890625,-1661.148681640625,697.8980712890625,-394.60675048828125,414.8470764160156,-136.44046020507812,1025.0638427734375,592.1097412109375,-687.6688232421875,318.8489074707031,640.74609375,-632.1548461914062,-690.5225830078125,678.1347045898438,-134.02264404296875,-113.68689727783203
-3158.1484375,12.268844604492188,11179.3857421875,9113.5146484375,190.8404541015625,31.81671142578125,1306.2392578125,243.79925537109375,-730.048095703125,-2091.240478515625,-388.94647216796875,587.6459350585938,-338.5257263183594,-1256.5791015625,-865.68896484375,-747.5191650390625,880.26220703125,885.38134765625,1426.23046875,-478.6520080566406,978.0759887695312,-152.49749755859375,-736.21728515625,-154.28451538085938,-750.710205078125,-222.70831298828125,-863.11474609375,182.81419372558594,-261.33612060546875,116.79559326171875,167.6094207763672,-34.1479606628418
4513.35791015625,-12.770040512084961,70814.3828125,-2971.328369140625,3128.568603515625,30.534942626953125,-1402.04541015625,1.04058837890625,66.19528198242188,-62.37628936767578,170.08731079101562,-914.6448974609375,54.54795837402344,171.34188842773438,74.61215209960938,-274.4486389160156,-265.24603271484375,-373.66522216796875,31.295272827148438,-155.67649841308594,-323.61016845703125,38.24059295654297,111.24737548828125,60.373409271240234,-408.3065185546875,-42.53394317626953,-258.6427917480469,54.7723274230957,42.403419494628906,-0.9011020660400391,-81.55362701416016,-212.87161254882812
19180.353515625,-64.91835021972656,193312.375,-52486.8515625,-1534.0008544921875,4376.57470703125,1803.36669921875,-3398.032470703125,957.7327880859375,-2086.67919921875,-1787.2081298828125,721.1968383789062,1201.45166015625,255.96829223632812,-602.4824829101562,-446.4425048828125,-57.07476043701172,-884.8140869140625,-204.5840301513672,-1260.8853759765625,444.75445556640625,414.510498046875,-613.7136840820312,185.06405639648438,-408.3540954589844,560.869873046875,588.7298583984375,675.4947509765625,217.34991455078125,597.684814453125,261.23101806640625,101.41547393798828
-491.982421875,-6.767099380493164,-7170.15869140625,-4673.251953125,1675.9398193359375,999.784423828125,-365.5320129394531,722.2991943359375,310.8023681640625,273.0207824707031,-311.183837890625,444.9583740234375,-325.7743835449219,-47.878082275390625,-146.00555419921875,-19.89960479736328,12.543212890625,140.94241333007812,-286.33184814453125,-116.24388122558594,-258.0375671386719,-6.00739860534668,-344.58050537109375,-168.70751953125,155.8583526611328,-81.36962890625,161.8143310546875,374.0386962890625,-113.27426147460938,-90.43802642822266,-85.90158081054688,46.28723907470703
230980.078125,-93.76053619384766,690279.875,-63637.2421875,-14756.3466796875,-4460.3583984375,8382.6650390625,-168.96498107910156,1520.609130859375,737.376220703125,2443.6572265625,-1384.375,950.4691162109375,-1870.687744140625,1031.4261474609375,-166.4424285888672,429.83184814453125,-15.708984375,252.77444458007812,226.93177795410156,-276.2381896972656,-453.99896240234375,399.4986572265625,-589.6854858398438,549.537109375,-2.533721923828125,-35.0826416015625,-310.8739929199219,-593.044921875,-660.2807006835938,208.98521423339844,-143.38206481933594
3623.24609375,6.255120754241943,28823.28515625,-3145.49072265625,1204.390625,-879.1428833007812,-1035.1644287109375,1746.8984375,492.14501953125,-52.210411071777344,-1722.2855224609375,1053.2562255859375,355.33746337890625,-300.8589172363281,20.094053268432617,617.6541748046875,-480.5478515625,718.2651977539062,-973.8729858398438,-333.0231018066406,116.36991119384766,152.50132751464844,-163.5580291748047,739.6050415039062,-251.0575714111328,655.5819702148438,294.7194519042969,-145.13238525390625,308.87603759765625,446.74786376953125,39.97004318237305,450.4815368652344

